"tipo_alteracao";"categoria_alteracao";"num_convenio";"cod_tci";"campo";"valor_anterior";"valor_atual"
"alterado";"derivados_tempo";"968236";"1-2014697";"prazo_homolog_licitacao_calc";"2024-09-04";"2026-06-01"
"alterado";"derivados_tempo";"968236";"1-2014697";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968236";"1-2014697";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968237";"1-2013613";"prazo_pub_licitacao_calc";"2025-12-18";""
"alterado";"derivados_tempo";"968237";"1-2013613";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968237";"1-2013613";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"968238";"1-2011590";"prazo_pub_licitacao_calc";"2026-04-14";""
"alterado";"derivados_tempo";"968238";"1-2011590";"prazo_homolog_licitacao_calc";"2026-05-30";"2026-06-01"
"alterado";"derivados_tempo";"968238";"1-2011590";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968238";"1-2011590";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"968239";"1-2011616";"prazo_pub_licitacao_calc";"2026-04-14";""
"alterado";"derivados_tempo";"968239";"1-2011616";"prazo_homolog_licitacao_calc";"2026-05-30";"2026-06-01"
"alterado";"derivados_tempo";"968239";"1-2011616";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968239";"1-2011616";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"968241";"1-2011681";"prazo_pub_licitacao_calc";"2026-04-10";""
"alterado";"derivados_tempo";"968241";"1-2011681";"prazo_homolog_licitacao_calc";"2026-05-30";"2026-06-01"
"alterado";"derivados_tempo";"968241";"1-2011681";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968241";"1-2011681";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"968242";"1-2011502";"prazo_pub_licitacao_calc";"2026-04-15";""
"alterado";"derivados_tempo";"968242";"1-2011502";"prazo_homolog_licitacao_calc";"2026-07-29";"2026-06-01"
"alterado";"derivados_tempo";"968242";"1-2011502";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968242";"1-2011502";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968243";"1-2014671";"prazo_pub_licitacao_calc";"2026-04-03";""
"alterado";"derivados_tempo";"968243";"1-2014671";"prazo_homolog_licitacao_calc";"2024-09-04";"2026-06-01"
"alterado";"derivados_tempo";"968243";"1-2014671";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968243";"1-2014671";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968244";"1-2011672";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968245";"1-2011649";"prazo_pub_licitacao_calc";"2026-03-24";""
"alterado";"derivados_tempo";"968245";"1-2011649";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968245";"1-2011649";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"968246";"1-2014388";"prazo_pub_licitacao_calc";"2025-12-16";""
"alterado";"derivados_tempo";"968246";"1-2014388";"prazo_homolog_licitacao_calc";"2026-02-03";"2026-06-01"
"alterado";"derivados_tempo";"968246";"1-2014388";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968246";"1-2014388";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968247";"1-2015099";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968248";"1-2013782";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968249";"1-2011797";"prazo_homolog_licitacao_calc";"2025-09-05";"2026-06-01"
"alterado";"derivados_tempo";"968249";"1-2011797";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968250";"1-2012809";"prazo_pub_licitacao_calc";"2026-07-23";""
"alterado";"derivados_tempo";"968250";"1-2012809";"prazo_homolog_licitacao_calc";"2025-10-01";"2026-06-01"
"alterado";"derivados_tempo";"968250";"1-2012809";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968250";"1-2012809";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968251";"1-2011976";"prazo_pub_licitacao_calc";"2026-04-23";""
"alterado";"derivados_tempo";"968251";"1-2011976";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968251";"1-2011976";"status_pub_licitacao_calc";"Próximos 30 dias";""
"alterado";"derivados_tempo";"968252";"1-2011972";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968252";"1-2011972";"status_homolog_licitacao_calc";"Inconsistência de base";""
"alterado";"derivados_tempo";"968253";"1-2014564";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968254";"1-2012524";"prazo_pub_licitacao_calc";"2026-03-28";""
"alterado";"derivados_tempo";"968254";"1-2012524";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968254";"1-2012524";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"968255";"1-2012454";"prazo_pub_licitacao_calc";"2025-12-09";""
"alterado";"derivados_tempo";"968255";"1-2012454";"status_regra_casa_civil_calc";"Não cumpriu";"Cumpriu"
"alterado";"derivados_tempo";"968255";"1-2012454";"prazo_homolog_licitacao_calc";"2026-02-12";"2026-06-01"
"alterado";"derivados_tempo";"968255";"1-2012454";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968255";"1-2012454";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968256";"1-2013233";"prazo_pub_licitacao_calc";"2026-01-28";""
"alterado";"derivados_tempo";"968256";"1-2013233";"prazo_homolog_licitacao_calc";"2026-03-26";"2026-06-01"
"alterado";"derivados_tempo";"968256";"1-2013233";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968256";"1-2013233";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968257";"1-2012329";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968258";"1-2015600";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968259";"1-2012492";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968260";"1-2016058";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968261";"1-2016493";"prazo_pub_licitacao_calc";"2025-11-06";""
"alterado";"derivados_tempo";"968261";"1-2016493";"prazo_homolog_licitacao_calc";"2026-02-20";"2026-06-01"
"alterado";"derivados_tempo";"968261";"1-2016493";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968261";"1-2016493";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968262";"1-2014890";"prazo_homolog_licitacao_calc";"2025-08-14";"2026-06-01"
"alterado";"derivados_tempo";"968262";"1-2014890";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968263";"1-2016086";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968264";"1-2014123";"prazo_pub_licitacao_calc";"2025-05-14";""
"alterado";"derivados_tempo";"968264";"1-2014123";"prazo_homolog_licitacao_calc";"2025-08-02";"2026-06-01"
"alterado";"derivados_tempo";"968264";"1-2014123";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968264";"1-2014123";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968265";"1-2012515";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968266";"1-2014150";"prazo_pub_licitacao_calc";"2025-12-16";""
"alterado";"derivados_tempo";"968266";"1-2014150";"prazo_homolog_licitacao_calc";"2026-04-04";"2026-06-01"
"alterado";"derivados_tempo";"968266";"1-2014150";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968266";"1-2014150";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968267";"1-2012242";"prazo_pub_licitacao_calc";"2026-06-30";""
"alterado";"derivados_tempo";"968267";"1-2012242";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968267";"1-2012242";"status_pub_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"968268";"1-2016285";"prazo_pub_licitacao_calc";"2026-05-15";""
"alterado";"derivados_tempo";"968268";"1-2016285";"prazo_homolog_licitacao_calc";"2026-07-11";"2026-06-01"
"alterado";"derivados_tempo";"968268";"1-2016285";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968268";"1-2016285";"status_homolog_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"968269";"1-2016735";"prazo_pub_licitacao_calc";"2026-08-04";""
"alterado";"derivados_tempo";"968269";"1-2016735";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968269";"1-2016735";"status_pub_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"968270";"1-2012259";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968271";"1-2014186";"prazo_pub_licitacao_calc";"2025-11-08";""
"alterado";"derivados_tempo";"968271";"1-2014186";"prazo_homolog_licitacao_calc";"2026-06-02";"2026-06-01"
"alterado";"derivados_tempo";"968271";"1-2014186";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"968271";"1-2014186";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968337";"1-2012927";"prazo_pub_licitacao_calc";"2026-03-27";""
"alterado";"derivados_tempo";"968337";"1-2012927";"prazo_homolog_licitacao_calc";"2026-05-26";"2026-06-01"
"alterado";"derivados_tempo";"968337";"1-2012927";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968337";"1-2012927";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968338";"1-2016238";"prazo_pub_licitacao_calc";"2026-05-21";""
"alterado";"derivados_tempo";"968338";"1-2016238";"prazo_homolog_licitacao_calc";"2026-07-18";"2026-06-01"
"alterado";"derivados_tempo";"968338";"1-2016238";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968338";"1-2016238";"status_homolog_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"968339";"1-2016021";"prazo_pub_licitacao_calc";"2026-06-09";""
"alterado";"derivados_tempo";"968339";"1-2016021";"prazo_homolog_licitacao_calc";"2026-07-25";"2026-06-01"
"alterado";"derivados_tempo";"968339";"1-2016021";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968339";"1-2016021";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968340";"1-2012017";"prazo_pub_licitacao_calc";"2026-04-23";""
"alterado";"derivados_tempo";"968340";"1-2012017";"prazo_homolog_licitacao_calc";"2026-06-19";"2026-06-01"
"alterado";"derivados_tempo";"968340";"1-2012017";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968340";"1-2012017";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968341";"1-2014219";"prazo_pub_licitacao_calc";"2025-12-23";""
"alterado";"derivados_tempo";"968341";"1-2014219";"prazo_homolog_licitacao_calc";"2025-03-08";"2026-06-01"
"alterado";"derivados_tempo";"968341";"1-2014219";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968341";"1-2014219";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968342";"1-2014547";"prazo_homolog_licitacao_calc";"2025-06-04";"2026-06-01"
"alterado";"derivados_tempo";"968342";"1-2014547";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"968343";"1-2016344";"prazo_pub_licitacao_calc";"2025-04-15";""
"alterado";"derivados_tempo";"968343";"1-2016344";"prazo_homolog_licitacao_calc";"2025-02-20";"2026-06-01"
"alterado";"derivados_tempo";"968343";"1-2016344";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968343";"1-2016344";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968344";"1-2016166";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968345";"1-2011348";"prazo_pub_licitacao_calc";"2026-04-03";""
"alterado";"derivados_tempo";"968345";"1-2011348";"prazo_homolog_licitacao_calc";"2026-05-30";"2026-06-01"
"alterado";"derivados_tempo";"968345";"1-2011348";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968345";"1-2011348";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"968346";"1-2011602";"prazo_pub_licitacao_calc";"2026-04-21";""
"alterado";"derivados_tempo";"968346";"1-2011602";"prazo_homolog_licitacao_calc";"2026-07-29";"2026-06-01"
"alterado";"derivados_tempo";"968346";"1-2011602";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968346";"1-2011602";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968347";"1-2011385";"prazo_pub_licitacao_calc";"2026-04-02";""
"alterado";"derivados_tempo";"968347";"1-2011385";"prazo_homolog_licitacao_calc";"2026-05-30";"2026-06-01"
"alterado";"derivados_tempo";"968347";"1-2011385";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968347";"1-2011385";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"968348";"1-2011342";"prazo_pub_licitacao_calc";"2026-04-04";""
"alterado";"derivados_tempo";"968348";"1-2011342";"prazo_homolog_licitacao_calc";"2026-05-30";"2026-06-01"
"alterado";"derivados_tempo";"968348";"1-2011342";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968348";"1-2011342";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"968349";"1-2014717";"prazo_pub_licitacao_calc";"2026-02-26";""
"alterado";"derivados_tempo";"968349";"1-2014717";"prazo_homolog_licitacao_calc";"2023-11-01";"2026-06-01"
"alterado";"derivados_tempo";"968349";"1-2014717";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968349";"1-2014717";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"968350";"1-2013483";"prazo_pub_licitacao_calc";"2026-05-30";""
"alterado";"derivados_tempo";"968350";"1-2013483";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968350";"1-2013483";"status_pub_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"968351";"1-2013530";"prazo_pub_licitacao_calc";"2026-01-27";""
"alterado";"derivados_tempo";"968351";"1-2013530";"prazo_homolog_licitacao_calc";"2026-02-17";"2026-06-01"
"alterado";"derivados_tempo";"968351";"1-2013530";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968351";"1-2013530";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968352";"1-2011823";"prazo_pub_licitacao_calc";"2025-11-07";""
"alterado";"derivados_tempo";"968352";"1-2011823";"prazo_homolog_licitacao_calc";"2021-04-22";"2026-06-01"
"alterado";"derivados_tempo";"968352";"1-2011823";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968352";"1-2011823";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968353";"1-2011313";"prazo_pub_licitacao_calc";"2026-04-08";""
"alterado";"derivados_tempo";"968353";"1-2011313";"prazo_homolog_licitacao_calc";"2026-05-30";"2026-06-01"
"alterado";"derivados_tempo";"968353";"1-2011313";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968353";"1-2011313";"status_homolog_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"968354";"1-2011492";"prazo_pub_licitacao_calc";"2026-04-08";""
"alterado";"derivados_tempo";"968354";"1-2011492";"prazo_homolog_licitacao_calc";"2025-05-30";"2026-06-01"
"alterado";"derivados_tempo";"968354";"1-2011492";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968354";"1-2011492";"status_homolog_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"968355";"1-2011474";"prazo_pub_licitacao_calc";"2026-03-27";""
"alterado";"derivados_tempo";"968355";"1-2011474";"prazo_homolog_licitacao_calc";"2026-05-30";"2026-06-01"
"alterado";"derivados_tempo";"968355";"1-2011474";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968355";"1-2011474";"status_homolog_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"968356";"1-2011449";"prazo_pub_licitacao_calc";"2026-03-28";""
"alterado";"derivados_tempo";"968356";"1-2011449";"prazo_homolog_licitacao_calc";"2026-05-30";"2026-06-01"
"alterado";"derivados_tempo";"968356";"1-2011449";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968356";"1-2011449";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"968357";"1-2011406";"prazo_pub_licitacao_calc";"2026-03-28";""
"alterado";"derivados_tempo";"968357";"1-2011406";"prazo_homolog_licitacao_calc";"2026-05-30";"2026-06-01"
"alterado";"derivados_tempo";"968357";"1-2011406";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968357";"1-2011406";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"968358";"1-2011317";"prazo_pub_licitacao_calc";"2026-04-15";""
"alterado";"derivados_tempo";"968358";"1-2011317";"prazo_homolog_licitacao_calc";"2026-05-30";"2026-06-01"
"alterado";"derivados_tempo";"968358";"1-2011317";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968358";"1-2011317";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"968359";"1-2011658";"prazo_pub_licitacao_calc";"2026-04-17";""
"alterado";"derivados_tempo";"968359";"1-2011658";"prazo_homolog_licitacao_calc";"2026-07-29";"2026-06-01"
"alterado";"derivados_tempo";"968359";"1-2011658";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968359";"1-2011658";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968360";"1-2011411";"prazo_pub_licitacao_calc";"2026-04-02";""
"alterado";"derivados_tempo";"968360";"1-2011411";"prazo_homolog_licitacao_calc";"2026-05-30";"2026-06-01"
"alterado";"derivados_tempo";"968360";"1-2011411";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968360";"1-2011411";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"968361";"1-2011319";"prazo_pub_licitacao_calc";"2026-04-03";""
"alterado";"derivados_tempo";"968361";"1-2011319";"prazo_homolog_licitacao_calc";"2026-08-05";"2026-06-01"
"alterado";"derivados_tempo";"968361";"1-2011319";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"968361";"1-2011319";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968364";"1-2013781";"prazo_pub_licitacao_calc";"2026-07-21";""
"alterado";"derivados_tempo";"968364";"1-2013781";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968364";"1-2013781";"status_pub_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"968365";"1-2014943";"prazo_homolog_licitacao_calc";"2023-04-21";"2026-06-01"
"alterado";"derivados_tempo";"968365";"1-2014943";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968366";"1-2011694";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968367";"1-2012659";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968367";"1-2012659";"status_homolog_licitacao_calc";"Inconsistência de base";""
"alterado";"derivados_tempo";"968368";"1-2016858";"prazo_pub_licitacao_calc";"2026-07-10";""
"alterado";"derivados_tempo";"968368";"1-2016858";"prazo_homolog_licitacao_calc";"2025-07-10";"2026-06-01"
"alterado";"derivados_tempo";"968368";"1-2016858";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968368";"1-2016858";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968369";"1-2014318";"prazo_pub_licitacao_calc";"2026-04-03";""
"alterado";"derivados_tempo";"968369";"1-2014318";"prazo_homolog_licitacao_calc";"2026-02-07";"2026-06-01"
"alterado";"derivados_tempo";"968369";"1-2014318";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968369";"1-2014318";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968370";"1-2013003";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968371";"1-2014436";"prazo_pub_licitacao_calc";"2026-04-01";""
"alterado";"derivados_tempo";"968371";"1-2014436";"prazo_homolog_licitacao_calc";"2025-07-19";"2026-06-01"
"alterado";"derivados_tempo";"968371";"1-2014436";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968371";"1-2014436";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"968372";"1-2012359";"prazo_pub_licitacao_calc";"2026-07-21";""
"alterado";"derivados_tempo";"968372";"1-2012359";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968372";"1-2012359";"status_pub_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"968373";"1-2014922";"prazo_pub_licitacao_calc";"2025-11-20";""
"alterado";"derivados_tempo";"968373";"1-2014922";"status_regra_casa_civil_calc";"Não cumpriu";"Cumpriu"
"alterado";"derivados_tempo";"968373";"1-2014922";"prazo_homolog_licitacao_calc";"2026-01-22";"2026-06-01"
"alterado";"derivados_tempo";"968373";"1-2014922";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968373";"1-2014922";"status_homolog_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"968374";"1-2015333";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968375";"1-2014469";"prazo_pub_licitacao_calc";"2026-05-12";""
"alterado";"derivados_tempo";"968375";"1-2014469";"prazo_homolog_licitacao_calc";"2026-07-03";"2026-06-01"
"alterado";"derivados_tempo";"968375";"1-2014469";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968375";"1-2014469";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968376";"1-2015994";"prazo_pub_licitacao_calc";"2026-04-22";""
"alterado";"derivados_tempo";"968376";"1-2015994";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968376";"1-2015994";"status_pub_licitacao_calc";"Próximos 30 dias";""
"alterado";"derivados_tempo";"968385";"1-2016433";"prazo_pub_licitacao_calc";"2026-03-07";""
"alterado";"derivados_tempo";"968385";"1-2016433";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968385";"1-2016433";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"968386";"1-2015476";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968387";"1-2014932";"prazo_pub_licitacao_calc";"2026-05-20";""
"alterado";"derivados_tempo";"968387";"1-2014932";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968387";"1-2014932";"status_pub_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"968388";"1-2015798";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968389";"1-2015297";"prazo_pub_licitacao_calc";"2026-05-06";""
"alterado";"derivados_tempo";"968389";"1-2015297";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968389";"1-2015297";"status_pub_licitacao_calc";"Próximos 30 dias";""
"alterado";"derivados_tempo";"968390";"1-2015301";"prazo_pub_licitacao_calc";"2026-05-06";""
"alterado";"derivados_tempo";"968390";"1-2015301";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968390";"1-2015301";"status_pub_licitacao_calc";"Próximos 30 dias";""
"alterado";"derivados_tempo";"968391";"1-2015868";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968392";"1-2014744";"prazo_pub_licitacao_calc";"2026-01-01";""
"alterado";"derivados_tempo";"968392";"1-2014744";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968392";"1-2014744";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"968393";"1-2014742";"prazo_pub_licitacao_calc";"2025-10-10";""
"alterado";"derivados_tempo";"968393";"1-2014742";"prazo_homolog_licitacao_calc";"2026-03-14";"2026-06-01"
"alterado";"derivados_tempo";"968393";"1-2014742";"status_pub_licitacao_calc";"Concluída em atraso";""
"alterado";"derivados_tempo";"968393";"1-2014742";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968394";"1-2016800";"prazo_pub_licitacao_calc";"2026-05-29";""
"alterado";"derivados_tempo";"968394";"1-2016800";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968394";"1-2016800";"status_pub_licitacao_calc";"No prazo";""
"alterado";"derivados_tempo";"968395";"1-2016714";"prazo_pub_licitacao_calc";"2026-08-04";""
"alterado";"derivados_tempo";"968395";"1-2016714";"prazo_homolog_licitacao_calc";"2025-03-26";"2026-06-01"
"alterado";"derivados_tempo";"968395";"1-2016714";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968395";"1-2016714";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968396";"1-2016805";"prazo_pub_licitacao_calc";"2026-03-24";""
"alterado";"derivados_tempo";"968396";"1-2016805";"prazo_homolog_licitacao_calc";"2026-06-20";"2026-06-01"
"alterado";"derivados_tempo";"968396";"1-2016805";"status_pub_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968396";"1-2016805";"status_homolog_licitacao_calc";"Concluída no prazo";""
"alterado";"derivados_tempo";"968397";"1-2016323";"prazo_pub_licitacao_calc";"2026-04-02";""
"alterado";"derivados_tempo";"968397";"1-2016323";"prazo_homolog_licitacao_calc";"";"2026-06-01"
"alterado";"derivados_tempo";"968397";"1-2016323";"status_pub_licitacao_calc";"Vencida";""
"alterado";"derivados_tempo";"968398";"1-2015619";"prazo_pub_licitacao_calc";"2025-10-11";""
"alterado";"derivados_tempo";"968398";"1-2015619";"prazo_homolog_licitacao_calc";"";"2026-06-01"
